engine,step,time,body,positionX,positionY,positionZ,orientationX,orientationY,orientationZ,orientationW,linearVelocityX,linearVelocityY,linearVelocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,linearForceApproxX,linearForceApproxY,linearForceApproxZ,angularForceApproxX,angularForceApproxY,angularForceApproxZ
helengine,8,0.13333334,box03,-0.45,4.9019003,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,8,0.13333334,box04,0.45,6.9019003,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,8,0.13333334,box05,-0.25,8.9019,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,8,0.13333334,box06,0.25,10.9019,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,8,0.13333334,box07,-0.1,12.9019,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,8,0.13333334,box08,0.1,14.9019,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,9,0.15,box01,0,0.87737495,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,9,0.15,box02,0.9,2.8773754,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,9,0.15,box03,-0.45,4.877375,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,9,0.15,box04,0.45,6.877375,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,9,0.15,box05,-0.25,8.877376,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,9,0.15,box06,0.25,10.877376,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,9,0.15,box07,-0.1,12.877376,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,9,0.15,box08,0.1,14.877376,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,10,0.16666667,box01,0,0.85012496,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,10,0.16666667,box02,0.9,2.8501253,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,10,0.16666667,box03,-0.45,4.8501253,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,10,0.16666667,box04,0.45,6.8501253,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,10,0.16666667,box05,-0.25,8.850125,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,10,0.16666667,box06,0.25,10.850125,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,10,0.16666667,box07,-0.1,12.850125,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,10,0.16666667,box08,0.1,14.850125,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
helengine,11,0.18333334,box01,0,0.82014996,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
helengine,11,0.18333334,box02,0.9,2.8201504,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
helengine,11,0.18333334,box03,-0.45,4.8201504,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
helengine,11,0.18333334,box04,0.45,6.8201504,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
helengine,11,0.18333334,box05,-0.25,8.82015,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
helengine,11,0.18333334,box06,0.25,10.82015,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
helengine,11,0.18333334,box07,-0.1,12.82015,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
helengine,11,0.18333334,box08,0.1,14.82015,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
helengine,12,0.20000002,box01,0,0.78744996,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,12,0.20000002,box02,0.9,2.7874503,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,12,0.20000002,box03,-0.45,4.7874503,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,12,0.20000002,box04,0.45,6.7874503,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,12,0.20000002,box05,-0.25,8.787451,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,12,0.20000002,box06,0.25,10.787451,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,12,0.20000002,box07,-0.1,12.787451,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,12,0.20000002,box08,0.1,14.787451,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,13,0.21666668,box01,0,0.75202495,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,13,0.21666668,box02,0.9,2.7520254,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,13,0.21666668,box03,-0.45,4.752025,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,13,0.21666668,box04,0.45,6.752025,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,13,0.21666668,box05,-0.25,8.752026,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,13,0.21666668,box06,0.25,10.752026,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,13,0.21666668,box07,-0.1,12.752026,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,13,0.21666668,box08,0.1,14.752026,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
helengine,14,0.23333335,box01,0,0.71387494,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
helengine,14,0.23333335,box02,0.9,2.7138753,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
helengine,14,0.23333335,box03,-0.45,4.7138753,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
helengine,14,0.23333335,box04,0.45,6.7138753,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
helengine,14,0.23333335,box05,-0.25,8.713876,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
helengine,14,0.23333335,box06,0.25,10.713876,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
helengine,14,0.23333335,box07,-0.1,12.713876,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
helengine,14,0.23333335,box08,0.1,14.713876,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
helengine,15,0.25,box01,0,0.6729999,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
helengine,15,0.25,box02,0.9,2.6730003,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
helengine,15,0.25,box03,-0.45,4.6730003,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
helengine,15,0.25,box04,0.45,6.6730003,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
helengine,15,0.25,box05,-0.25,8.673,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
helengine,15,0.25,box06,0.25,10.673,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
helengine,15,0.25,box07,-0.1,12.673,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
helengine,15,0.25,box08,0.1,14.673,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
helengine,16,0.26666668,box01,0,0.6293999,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,16,0.26666668,box02,0.9,2.6294003,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,16,0.26666668,box03,-0.45,4.6294003,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,16,0.26666668,box04,0.45,6.6294003,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,16,0.26666668,box05,-0.25,8.6294,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,16,0.26666668,box06,0.25,10.6294,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,16,0.26666668,box07,-0.1,12.6294,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,16,0.26666668,box08,0.1,14.6294,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,17,0.28333336,box01,0,0.58307487,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,17,0.28333336,box02,0.9,2.5830753,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,17,0.28333336,box03,-0.45,4.583075,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,17,0.28333336,box04,0.45,6.583075,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,17,0.28333336,box05,-0.25,8.583076,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,17,0.28333336,box06,0.25,10.583076,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,17,0.28333336,box07,-0.1,12.583076,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,17,0.28333336,box08,0.1,14.583076,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
helengine,18,0.3,box01,0,0.53402483,0,0,0,0,1,0.0027282508,-0.4645677,-0.0011618626,0,0,0,0.16369504,138.89598,-0.06971175,0,0,0
helengine,18,0.3,box02,0.9,2.5340252,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
helengine,18,0.3,box03,-0.45,4.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
helengine,18,0.3,box04,0.45,6.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
helengine,18,0.3,box05,-0.25,8.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
helengine,18,0.3,box06,0.25,10.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
helengine,18,0.3,box07,-0.1,12.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
helengine,18,0.3,box08,0.1,14.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
helengine,19,0.3166667,box01,-2.0537123E-05,0.52851605,1.835862E-06,1.7188947E-06,0,1.9228628E-05,1,-0.0003006177,-0.265271,0.00012634235,0,0,0,-0.1817321,11.9578,0.07729229,0,0,0
helengine,19,0.3166667,box02,0.9,2.4822502,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
helengine,19,0.3166667,box03,-0.45,4.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
helengine,19,0.3166667,box04,0.45,6.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
helengine,19,0.3166667,box05,-0.25,8.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
helengine,19,0.3166667,box06,0.25,10.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
helengine,19,0.3166667,box07,-0.1,12.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
helengine,19,0.3166667,box08,0.1,14.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
helengine,20,0.33333334,box01,-1.6549333E-05,0.5240009,9.918037E-07,1.7188947E-06,0,1.9228628E-05,1,-0.00015284639,-0.22278586,8.3507766E-05,0,0,0,0.008866279,2.5491087,-0.0025700748,0,0,0
helengine,20,0.33333334,box02,0.9,2.42775,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,20,0.33333334,box03,-0.45,4.42775,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,20,0.33333334,box04,0.45,6.42775,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,20,0.33333334,box05,-0.25,8.427751,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,20,0.33333334,box06,0.25,10.427751,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,20,0.33333334,box07,-0.1,12.427751,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,20,0.33333334,box08,0.1,14.427751,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,21,0.35000002,box01,-1.3299194E-05,0.52017653,-3.615521E-07,1.7188947E-06,0,1.9228628E-05,1,0,0,0,0,0,0,0.009170783,13.367151,-0.0050104656,0,0,0
helengine,21,0.35000002,box02,0.9,2.3705251,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
helengine,21,0.35000002,box03,-0.45,4.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
helengine,21,0.35000002,box04,0.45,6.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
helengine,21,0.35000002,box05,-0.25,8.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
helengine,21,0.35000002,box06,0.25,10.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
helengine,21,0.35000002,box07,-0.1,12.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
helengine,21,0.35000002,box08,0.1,14.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
helengine,22,0.36666667,box01,-1.916636E-05,0.5174515,2.1284416E-06,-2.1668318E-06,5.898439E-11,1.0072733E-05,1,0,0,0,0,0,0,0,0,0,0,0,0
helengine,22,0.36666667,box02,0.9,2.310575,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,22,0.36666667,box03,-0.45,4.310575,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,22,0.36666667,box04,0.45,6.310575,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,22,0.36666667,box05,-0.25,8.3105755,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,22,0.36666667,box06,0.25,10.3105755,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,22,0.36666667,box07,-0.1,12.3105755,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,22,0.36666667,box08,0.1,14.3105755,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
helengine,23,0.38333336,box01,-1.6054651E-05,0.51478404,-6.266357E-07,-2.1668318E-06,5.898439E-11,1.0072733E-05,1,0,0,0,0,0,0,0,0,0,0,0,0
helengine,23,0.38333336,box02,0.9,2.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
helengine,23,0.38333336,box03,-0.45,4.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
helengine,23,0.38333336,box04,0.45,6.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
helengine,23,0.38333336,box05,-0.25,8.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
helengine,23,0.38333336,box06,0.25,10.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
helengine,23,0.38333336,box07,-0.1,12.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
helengine,23,0.38333336,box08,0.1,14.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
helengine,24,0.40000004,box01,-1.4163474E-05,0.5125002,-2.4761978E-06,-2.1668318E-06,5.898439E-11,1.0072733E-05,1,0,0,0,0,0,0,0,0,0,0,0,0
helengine,24,0.40000004,box02,0.9,2.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
helengine,24,0.40000004,box03,-0.45,4.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
helengine,24,0.40000004,box04,0.45,6.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
helengine,24,0.40000004,box05,-0.25,8.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
helengine,24,0.40000004,box06,0.25,10.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
helengine,24,0.40000004,box07,-0.1,12.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
helengine,24,0.40000004,box08,0.1,14.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
helengine,25,0.4166667,box01,-1.2024542E-05,0.51054496,-3.7707512E-06,-2.1668318E-06,5.898439E-11,1.0072733E-05,1,0,0,0,0,0,0,0,0,0,0,0,0
helengine,25,0.4166667,box02,0.9,2.1143749,0,0,0,0,1,0,-4.087501,0,0,0,0,0,-9.809989,0,0,0,0
helengine,25,0.4166667,box03,-0.45,4.1143746,0,0,0,0,1,0,-4.087501,0,0,0,0,0,-9.809989,0,0,0,0
